OBJID,EL_RAW,CS_RAW,DEB_AMATEUR,EXPERT
587727179529519204,1,0,E,M
587724198277546038,1,0,U,M
588015509812674591,0,1,S,L
587724232639643722,1,0,U,M
588015508202061972,0,1,S,L
587724197740740714,1,0,U,L
587727177918971996,1,0,E,M
587724198277611666,0,1,S,L
588015508738998333,0,1,S,L
588015508738998356,0,1,S,L
587731185136631935,0,1,S,L
587724233176580183,0,1,U,L
587724233176580192,0,1,S,L
587727177918972029,1,0,E,M
587731185673568271,1,0,U,M
587724197740806154,1,0,U,M
587727180603392098,1,0,E,M
587727225159680114,1,0,E,M
587724199351353411,0,1,S,L
588015510349611150,0,1,S,L
587727225696551050,0,1,S,L
587727177919037506,1,0,U,L
587731513409405101,1,0,U,M
587727177919037514,0,1,S,L
588015508202193023,1,0,E,M
587727177919103032,0,1,S,L
588015509812871341,0,1,S,L
587724232103034957,0,1,S,L
587727180603523162,1,0,U,M
587731512604229738,1,0,U,M
587727227307294770,0,1,S,L
588015508202258706,0,1,U,L
588015508739195010,1,0,E,M
587727227307360368,0,1,S,M
587731514214842534,1,0,U,M
588015509276065892,1,0,E,M
587731511530487992,1,0,E,M
587724232639905926,0,1,U,L
587727180603588658,0,1,S,L
588015507665453212,0,1,S,L
588015507665453235,1,0,U,M
587727226233618495,0,1,S,L
587731513141166165,0,1,U,L
587724233176776820,1,0,U,L
587724232103100455,1,0,U,M
587727227307425903,0,1,U,L
587731512067424403,0,1,S,L
587724232639971421,1,0,U,M
587731512067424420,1,0,U,M
587724198277873873,1,0,S,M
587724233713713283,1,0,U,M
588015508739326033,1,0,U,M
588015508739391576,1,0,U,M
587731514215039241,0,1,S,L
587727178456236174,1,0,U,M
588015509813133373,0,1,S,L
587727227307556975,1,0,U,M
587727179530043486,1,0,U,M
587727178993172527,1,0,U,M
587724197741199519,0,1,S,L
587731512067620999,0,1,U,M
587731512604491907,1,0,U,M
588015509813198943,1,0,U,L
587724199351812235,1,0,U,M
588015507665715338,0,1,S,L
588015507665715341,1,0,E,M
587731513141428295,0,1,U,L
588015508202586239,1,0,U,M
588015508202651799,1,0,E,M
587724199351877762,1,0,U,M
587731511530815625,1,0,E,M
587731511530815530,1,0,U,M
587731511530815630,1,0,E,M
587731512067686604,1,0,U,M
588015507665780861,0,1,S,L
587724197204394153,0,1,U,M
587731511530881037,0,1,S,M
587724199888748651,0,1,S,L
587731511530881174,1,0,U,M
587731512604622918,1,0,E,M
587731511530881188,1,0,U,M
588015509813264528,1,0,E,M
588015508739588187,1,0,E,M
587731512604622961,1,0,U,M
587727178456432720,0,1,S,L
587727177919561821,1,0,U,M
587731511530881240,0,1,S,L
588015508202717324,0,1,S,L
587727227307753614,1,0,U,M
587724232640364686,1,0,U,L
587727227307819095,1,0,U,M
587724197204525280,0,1,S,L
587724233714106484,1,0,U,M
588015508202782820,0,1,S,M
588015509813395616,0,1,S,L
588015509813395626,0,1,S,L
587727227844690017,1,0,E,M
587727227844690039,1,0,U,M
587724199888879791,1,0,U,M
587731512067883115,1,0,U,M
587731511531012219,1,0,E,M
587724198815137954,0,1,S,L
587724198278267054,0,1,U,L
588015509276590195,1,0,U,M
587731513141624938,0,1,S,L
587731511531012247,0,1,U,M
587727178993434680,1,0,U,M
588015509276590237,0,1,S,L
588015507665977440,1,0,U,M
587731512067948689,0,1,S,L
588015508202848443,1,0,U,M
587731513141690478,0,1,S,L
587731511531077771,0,1,S,L
588015509813526713,0,1,S,L
587724234251042978,1,0,U,M
587731512067948651,0,1,S,L
588015509276655726,1,0,U,M
588015507666042980,0,1,S,L
587731512068014188,0,1,S,L
587727227844821177,1,0,E,M
587727227844821182,1,0,U,M
587724232103690378,1,0,U,M
587724232103690393,1,0,U,M
588015508202979439,0,1,S,L
587724198278463615,1,0,U,M
587727227308015644,1,0,U,M
587731513678626969,1,0,U,M
587724197741592622,0,1,S,L
587727225697402938,0,1,U,L
587731512068014237,0,1,S,L
587731514215563418,1,0,U,L
587724232103690441,0,1,U,M
587731513678692458,1,0,E,M
587724198278463682,0,1,S,L
587724198278463763,0,1,S,L
587724198278463694,1,0,U,M
587727225697402967,1,0,U,M
587724232103755944,0,1,U,L
588015508739915805,0,1,S,L
587724232103755950,1,0,U,M
587731511531208918,1,0,U,M
588015508739915896,1,0,E,M
587727227308081272,1,0,U,M
587731513678757986,1,0,S,M
587731512605016138,0,1,S,L
587727227845017659,1,0,U,M
587727180067438729,1,0,U,M
587731512605016208,0,1,S,L
587727227308146779,1,0,U,M
587724198278594717,1,0,U,M
587724198278594734,0,1,U,L
587724234251305087,0,1,S,L
587731512068210807,1,0,U,M
587727180067504209,1,0,U,M
587724197741789300,1,0,U,M
588015509276917860,0,1,S,L
587731512068210869,0,1,S,M
588015507666305109,0,1,S,L
587724232103887029,1,0,U,M
587724197204918335,1,0,U,M
587727177920020619,1,0,U,M
587724232103887050,1,0,U,M
587724232640757802,1,0,U,M
587727225697599500,1,0,U,M
587727225697599596,1,0,U,M
587724197204983908,1,0,U,M
587724198278725739,1,0,E,M
587731512068276437,0,1,S,L
587731511531405539,0,1,S,L
587724198278725724,0,1,S,L
587724197204983844,1,0,E,M
587727178993827951,0,1,S,L
587724231567081588,1,0,U,M
587724198278725780,0,0,U,L
587724197741854834,1,0,E,M
587731514215759979,0,1,S,L
588015509276983437,0,1,S,L
587724232103952554,1,0,U,M
587724232103952559,1,0,U,M
587724231567081608,0,1,S,L
588015507666370641,0,1,S,L
588015509276983461,0,1,S,L
587724234251436149,1,0,U,M
587724232103952576,1,0,U,M
587724197741854862,1,0,S,M
587724197741920405,1,0,E,M
588015509813919860,0,1,S,L
587724234251436174,1,0,U,M
587724231567147167,1,0,U,M
587724232104018070,1,0,U,M
587727178993893482,0,1,S,L
587724232104018067,1,0,E,M
587724232104018062,1,0,U,M
587724197741920450,1,0,U,M
587724232104018073,0,1,S,L
587731512068341955,1,0,U,L
587727179530764378,1,0,U,M
587724233177759845,1,0,U,M
587724198278791195,1,0,U,M
587724232104018094,1,0,U,M
587724197205049496,1,0,U,L
587724198278791304,1,0,U,M
587724233177759870,1,0,U,M
587724232104018111,1,0,E,M
587724232104083579,1,0,U,M
588015508740243541,1,0,U,L
587724232104083487,1,0,U,L
587731512605278370,1,0,U,M
587731513142214757,1,0,U,M
588015507666501733,1,0,E,M
587727225697796107,1,0,U,M
587724199352598665,0,1,S,L
587724233177825490,0,1,S,L
587724232104083533,1,0,E,M
587724233177825498,0,1,S,L
587724198815727680,0,1,S,L
587724233177825506,1,0,E,M
587731512068472965,0,1,S,L
587724234251567223,0,1,U,L
587724234251567220,1,0,U,M
587724199889469494,1,0,E,M
587724233177890912,0,1,U,M
587731512605343972,1,0,U,M
587724233714761889,1,0,E,M
587724234251632742,1,0,U,M
587724233714761810,0,1,U,L
587724231567343728,0,1,S,L
587724198815858814,0,1,S,L
587727178457219213,1,0,U,M
587724232641085605,0,1,S,L
587724197742117049,1,0,E,M
587724232641085609,1,0,U,M
587724234251698328,1,0,U,M
587724234251698206,1,0,U,M
587724234251698344,1,0,U,M
587724198815858756,0,1,S,L
587724233714827453,0,1,U,L
587724232641151047,1,0,U,M
587731513142345886,0,1,S,L
587727225161056412,0,1,S,M
588015509277311112,1,0,U,M
587724199889600681,0,1,U,L
587724198279053473,0,1,S,L
587724234251698403,0,1,S,L
587731513679282250,0,1,S,L
587724198279053486,0,1,U,L
587724199889666224,0,1,U,L
587724233178022016,1,0,E,M
587724232641151080,1,0,U,M
587724199889666216,0,1,S,L
587724197742182554,0,1,S,L
587731513679282193,0,1,S,L
587731512605540489,0,1,S,L
587727180067962980,0,1,S,L
587724232104345725,0,1,S,L
587731513679282313,1,0,U,M
588015509814247561,0,1,S,L
587727227845542009,0,1,U,L
587724199352860801,0,1,S,L
588015509277376672,0,1,S,L
587724234251829371,0,1,S,L
587724232641216645,1,0,E,M
587724232104411204,0,1,S,L
587727180604964925,1,0,E,M
588015510351183976,0,1,S,L
588015510351183980,1,0,U,L
587724232104411227,1,0,U,M
587727178457415776,0,1,S,L
587724233715023967,0,1,U,L
587731514216284251,0,1,S,L
587727180068093998,0,1,S,L
587724198279184676,0,1,S,L
587727227308736636,0,1,S,L
587731513679413352,0,1,S,L
587724232641282241,1,0,E,M
587724199352926375,0,1,S,L
587724198816055391,1,0,E,M
587724232104476787,1,0,U,M
587724199352926386,1,0,U,M
587724197205508227,0,1,S,L
587727178994352256,0,1,S,L
588015509814378666,0,1,S,L
587724233715024035,1,0,E,M
587731511531929789,1,0,U,M
587731513679478860,0,1,S,L
587724232641347682,1,0,U,M
587731512068866127,0,1,S,L
587724233715089537,1,0,U,M
587724233178218608,1,0,U,M
587724232641347709,0,1,S,L
587731512605737020,0,1,U,L
587731512068866078,0,1,S,L
587724198279250146,1,0,U,M
588015508740702295,1,0,U,M
588015509277573202,0,1,S,L
587727227845738598,0,1,S,L
588015508740702307,1,0,S,L
587724199889862813,1,0,U,M
587724233178284101,0,1,S,L
587727226235125882,1,0,U,M
588015510351315064,0,1,S,L
587724197205573681,1,0,E,M
588015509277573261,0,1,S,L
587724231567671471,1,0,U,M
587727179531354171,1,0,E,M
587731513142673681,0,1,U,L
587727179531354122,1,0,U,M
588015509277638792,1,0,U,L
587731512605802692,1,0,U,M
587724232641413229,1,0,U,M
587724231567736920,1,0,E,M
587727180605161537,0,1,U,M
587724199889928263,1,0,U,M
587731512068997194,0,1,S,L
587724231567736948,1,0,U,L
587727177920741419,1,0,U,M
587731513679610009,0,1,U,L
587724231567802493,1,0,U,M
587724231567802508,0,1,S,M
587724198279446676,1,0,E,M
588015509814575264,0,1,S,L
587727225161515095,1,0,U,M
587724232641544435,1,0,E,M
587724234252157011,1,0,U,M
587731514216546414,0,1,S,L
588015508740898976,1,0,U,L
588015509277769830,0,1,S,L
587727180068421669,1,0,U,M
587731514216611938,1,0,E,M
587724232641609845,0,1,U,L
587724231567933552,0,1,S,L
587727225698451601,0,1,S,L
588015508740964403,0,1,S,L
587724232104804433,0,1,U,L
588015509814706317,1,0,U,M
587724198279577765,0,1,S,L
587724198279577670,1,0,U,M
588015508204159091,1,0,E,M
587731513142935647,0,1,S,M
587731514216677509,0,1,S,L
588015510351642720,0,1,S,L
587727227309129853,1,0,E,M
587727225698517162,0,1,U,L
587724197205901456,0,1,S,L
587724233178546317,0,1,S,L
587731512069193787,0,1,S,L
587724198279577828,0,1,S,L
587731513142935703,0,1,S,L
587731511532388475,0,1,U,L
587724231567999111,0,1,S,L
587727227309195392,1,0,E,M
587727227309195423,0,0,U,M
587727227309195427,0,1,S,L
587727226772324463,0,1,S,L
587727180605423733,1,0,U,M
587727227309195437,1,0,U,M
587727227309260899,1,0,E,M
587724198816514241,0,1,S,L
587727180605423757,1,0,E,M
587727180605423787,1,0,E,M
587724233715482789,1,0,E,M
587724199353385032,0,1,S,L
587727178457940058,0,1,S,M
587727177921069151,1,0,U,M
587727178994811020,1,0,E,M
587727225161711705,0,1,U,L
588015508204290198,0,1,S,L
587727226235519102,0,1,U,M
587727225161777271,1,0,U,M
588015510351773833,0,1,S,L
587731514216874071,0,1,S,L
587724231568130151,1,0,U,L
587724233178742824,1,0,U,M
587731514216874117,1,0,U,M
587724233178743007,1,0,U,M
587724233178743004,1,0,E,M
587724233178743050,1,0,E,M
587731512606261478,1,0,U,M
587727178994942082,0,1,S,L
587724233178742882,1,0,U,M
587724233178808343,1,0,E,M
587724232641937419,0,1,U,L
587731512606326884,1,0,U,M
587731513680068682,0,1,S,M
587727226772521076,0,1,S,L
587731514216939613,1,0,E,M
588015508741292125,0,1,S,L
587731514217005156,1,0,U,M
587731513680134226,0,1,S,M
587727227846328351,0,1,S,L
587727180068749402,0,1,U,L
587724232642002993,1,0,U,M
587731512069521543,0,1,S,L
587731512069521552,0,1,S,L
587727178995007645,0,1,S,L
587731512069521576,1,0,U,L
587731513680134254,0,1,S,L
587724232642003113,1,0,U,M
587731512069521622,0,1,S,M
587731512069521638,0,1,S,L
587727226235715748,1,0,E,M
587724234252615707,0,1,S,L
587731514217070815,0,1,S,L
587731512069587006,1,0,E,M
588015508204552244,0,1,S,L
587731512069587131,1,0,U,M
587727225162039426,0,1,S,L
587724233178939549,1,0,E,M
587724198816841885,0,1,S,L
587731514217070719,1,0,U,M
587724232642068625,1,0,U,M
588015509278294160,0,1,S,L
588015508741423303,1,0,U,L
588015508741423248,0,1,S,L
588015508204552280,0,1,S,M
587724232642134040,1,0,U,M
588015509278294196,0,1,S,L
587724232642134174,1,0,E,M
587731511532781669,0,1,S,L
587731511532781606,0,1,U,L
588015509278359711,0,1,S,L
587727226235846749,0,1,S,L
587731513680265373,1,0,U,M
587731512606589040,1,0,U,M
587727226235912294,0,1,S,L
587727179532075118,0,1,S,L
588015510352167050,0,1,S,L
587724197743231186,1,0,U,M
587724232105328858,1,0,E,M
587727225162170490,1,0,U,M
588015508741619729,0,1,S,L
587731514217267387,0,1,S,L
587727225699172423,1,0,E,M
587724232642330818,1,0,U,M
587731513143591129,1,0,U,L
588015509815427135,0,1,S,L
587731513680527489,0,1,U,L
587724198280233092,1,0,U,M
587724232105525367,0,1,S,L
587731513680527515,0,1,S,L
587727178458529892,0,0,U,L
587727178458529898,0,1,S,L
587724198817169567,1,0,U,M
587731513680527462,0,1,S,L
587727180606079051,0,1,S,L
587731512069914780,0,1,U,M
588015508741750903,1,0,U,M
587727180069208175,0,1,S,L
587731513680593015,1,0,U,M
587731513143722101,0,1,S,L
587724197206622292,1,0,U,M
587727180606144606,1,0,U,L
587724197743493246,1,0,U,L
587727227309916301,1,0,U,M
587724199354105880,0,1,S,L
587727227309916216,0,1,S,L
587724199354106018,0,1,S,L
587727226773110884,1,0,U,M
587731513680658477,0,1,S,L
587727227309981841,0,1,S,M
587724199354106073,0,1,S,L
587731514217529517,0,1,S,L
587724197743558803,1,0,U,M
587724198280429712,0,0,S,M
587727226236239928,0,1,S,L
588015509278752940,1,0,E,M
587731512606982271,0,1,S,L
587727178995597443,0,1,U,L
588015509815689319,0,1,S,L
587724232642592918,1,0,E,M
587724231568916571,1,0,U,M
587731514217726097,0,1,S,L
587724233179529386,0,1,S,L
587727226236371062,1,0,U,M
587731514217726115,0,1,S,L
587724198280626198,1,0,U,L
587724234253271147,1,0,E,M
587724199354302552,0,1,U,L
587724197743755377,0,1,S,L
587727178995794003,1,0,U,M
587724198817562790,1,0,U,L
588015509279080453,0,1,S,L
587724233179660360,0,1,U,L
587731511533502601,0,1,S,L
587724197207015534,0,1,S,L
587724232105984180,0,1,S,L
587724198280757392,0,1,S,L
587724231569178760,0,1,S,L
587731511533568042,0,1,U,L
587724198280822920,0,1,S,L
587731512070504595,1,0,U,M
587724197207146751,0,1,S,L
587724233179857038,0,1,S,L
587724232106180733,0,1,S,L
587727179264491641,1,0,U,M
587727229715939429,0,1,S,L
587724198817824884,0,1,S,L
587727177922379848,1,0,U,M
587731513144377504,0,1,S,M
588015508205535383,1,0,U,M
587727231595053203,0,1,S,L
587727178459250785,0,1,S,L
588015509816213620,1,0,U,L
587731512607506572,0,1,S,L
587731513681248347,0,1,S,L
587731511533764771,1,0,U,M
588015510353084607,1,0,U,M
587724198817824989,1,0,E,M
587727177922379901,1,0,U,M
588015509816213564,0,1,S,L
587724199354695876,1,0,U,M
587727177922379907,1,0,U,M
587724198281019532,0,1,S,L
587731514218184742,1,0,E,M
587731513681313964,0,1,S,L
587724198817890440,0,1,U,L
587731514218184853,0,1,S,L
588015509816279254,1,0,U,M
587724197744214145,0,1,S,L
587731513681314016,0,1,S,L
587724231569440929,0,1,S,M
587731512070701167,0,1,U,L
587731513681379431,1,0,U,M
588015509816279281,1,0,U,M
587727232132055209,0,1,S,L
587724197207408743,0,1,S,M
587724234253795450,0,1,S,L
588015508742668418,1,0,U,L
587731512070832311,1,0,E,M
588015508205797426,0,1,S,L
587727180070125725,1,0,U,M
587724198281216160,1,0,U,M
588015508205797556,1,0,E,M
588015508205863023,0,1,U,L
588015507668992121,1,0,U,M
588015507668992134,0,1,U,L
588015507668992173,1,0,U,M
587727178996449358,1,0,U,M
588015508205863127,1,0,E,M
587724231569703006,1,0,E,M
587727178459578509,0,1,S,L
587731511534092432,1,0,U,M
587731511534092435,0,1,S,L
588015507669057650,0,1,S,L
587727178996449304,0,1,U,L
588015507669057679,1,0,U,M
587724197744476325,0,1,S,L
588015507669057700,1,0,E,M
587724233717186658,1,0,E,M
587731512071028868,1,0,U,M
587724233717186579,1,0,U,M
587724197207670886,1,0,U,M
588015507669123171,1,0,U,M
587727231058641018,1,0,U,M
587731512071028897,1,0,U,M
587724232106639478,0,1,U,L
587727177922773105,0,1,S,L
587731512071028909,0,1,S,L
587724233180315853,1,0,E,M
588015508205994136,1,0,E,M
587727231595511934,0,1,S,L
587731511534223484,1,0,U,M
587727231595511958,1,0,U,L
587724232643510408,0,1,S,L
587727179533451422,0,1,U,L
587727231058641075,0,1,S,L
588015509279801437,0,1,S,L
587731513681707176,0,1,S,L
587724234254123130,1,0,U,M
587727229448028286,1,0,U,M
588015508206059621,0,1,S,L
587724234254123165,1,0,E,M
587724234254188646,1,0,U,M
587727229984964724,0,1,S,L
587724199892090967,0,1,S,L
587727229984964656,0,1,S,L
587724199355220025,0,1,S,L
587731513681772657,0,1,S,L
587727232132513820,1,0,E,M
587731512608096391,0,1,S,L
588015508206190628,0,1,S,L
587727229985030310,0,1,S,L
587727179533647971,0,1,S,L
587724233180577872,0,1,S,L
587724199355285675,1,0,U,M
588015509279932589,0,1,S,L
587727180070518926,1,0,U,M
587724197207933045,1,0,U,M
587727179533648022,0,1,U,L
587727180070584389,0,1,S,L
587727180070584403,1,0,U,M
587727231058903145,1,0,U,M
587731512071291060,1,0,E,M
588015508743127203,1,0,U,M
587727229985161355,0,1,S,L
587724233180643460,0,1,S,L
587727230522032238,0,1,S,L
587731512071356559,1,0,U,M
587727229448290392,1,0,U,L
587727230522032267,0,1,S,L
588015510353805437,1,0,E,M
587731512608227474,0,1,S,L
587727231058903244,0,1,U,L
587724233180643519,1,0,U,M
587731512071356538,1,0,U,M
587727231595839602,0,1,U,L
587727231058968663,1,0,U,M
587731514218905636,0,1,S,L
587724231570161747,1,0,U,M
587727229985226927,0,1,S,L
587724197744935015,0,1,S,L
587731512608292991,1,0,E,M
587731513682100358,0,1,S,L
588015509817000088,0,1,S,L
587727180070715514,0,1,S,L
587731513682100385,0,1,S,L
587731512608358421,0,1,S,L
587731513145229461,0,1,S,L
587727231059034221,0,1,S,L
587727180607651920,1,0,U,M
588015510353936535,1,0,E,M
587724232107098219,1,0,E,M
587724233717645357,1,0,E,L
587731513682165808,1,0,U,M
587727180607717466,1,0,U,L
587731511534682197,0,1,S,L
587724232107163738,1,0,U,M
587731512608423998,0,1,S,L
587731512608424057,0,1,S,L
587731512071553178,1,0,E,M
587727177923297421,1,0,U,M
587724199892549802,1,0,U,M
587727179534041192,0,1,S,L
587727180607782986,1,0,U,M
587727179534041213,0,1,S,L
588015508743454796,1,0,E,M
587724232107229358,0,1,S,L
588015509280325865,0,1,U,L
587731512608555183,1,0,U,M
587727230522359966,0,1,S,L
588015509817262117,1,0,U,M
588015509280391278,1,0,U,M
587724234254712947,1,0,E,M
588015508743520444,1,0,U,M
587727231596232802,1,0,U,M
588015508743585912,0,1,S,L
588015509817327779,0,1,S,L
587724232107360429,1,0,U,M
587724198819004549,1,0,U,M
587727231596298346,0,1,S,M
587727179534237793,1,0,U,M
587727179534237797,1,0,U,M
587731512071880913,1,0,U,M
587727180608045159,1,0,U,M
588015509280653432,0,1,S,L
587727180071239801,1,0,U,M
587727231059558503,0,1,S,L
587731512072011907,0,1,S,L
587731511535140867,1,0,E,M
587731513682624610,1,0,U,M
587731511535141025,1,0,U,M
587724232107557007,0,1,S,L
587731512608882812,1,0,U,M
587727180608176294,0,1,S,L
587727232133431369,0,1,S,L
587727231596560407,1,0,U,M
587731512609013825,0,1,S,L
587727230522818613,0,1,S,L
587731513682755599,1,0,U,M
587727229985947731,1,0,E,M
587731513145884796,0,1,S,L
587727177923887115,0,1,U,L
587731512609013867,0,1,S,L
587731513145884817,1,0,U,M
587724234255106207,1,0,U,M
587724198282461399,1,0,U,M
587727231596626045,0,1,S,L
587731513682821237,1,0,U,M
