OBJID,NVOTE,N_EL,N_CS,N_CW,N_ACW,N_EDGE,N_DK,N_MG,EL,CS,CW,ACW,EDGE,DK,MG,EL_DEB,CS_DEB,AMATEUR,ES_EXPERT,MG_EXPERT,MG_AMATEUR
587739114166616302,65,6,59,56,1,2,0,0,0.092,0.908,0.862,0.015,0.031,0.000,0.000,0.061,0.939,S,L,0,0
587738946670231757,58,2,52,46,0,6,3,1,0.034,0.897,0.793,0.000,0.103,0.052,0.017,0.013,0.917,S,L,0,0
587725552819306643,31,25,4,0,1,3,2,0,0.806,0.129,0.000,0.032,0.097,0.065,0.000,0.626,0.291,U,M,0,0
587741709955563709,56,14,15,1,4,10,1,26,0.250,0.268,0.018,0.071,0.179,0.018,0.464,0.131,0.332,U,N,1,0
587732702324392186,39,0,37,0,36,1,0,2,0.000,0.949,0.000,0.923,0.026,0.000,0.051,0.000,0.949,S,L,0,0
587731512620351626,27,3,23,0,23,0,0,1,0.111,0.852,0.000,0.852,0.000,0.000,0.037,0.039,0.922,S,L,0,0
587731868553052248,33,27,4,0,1,3,1,1,0.818,0.121,0.000,0.030,0.091,0.030,0.030,0.737,0.199,U,M,0,0
588017115051262069,28,25,2,1,0,1,1,0,0.893,0.071,0.036,0.000,0.036,0.036,0.000,0.887,0.077,U,M,0,0
587736619859706138,31,0,31,30,1,0,0,0,0.000,1.000,0.968,0.032,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587722982291407011,31,2,27,12,0,15,0,2,0.065,0.871,0.387,0.000,0.484,0.000,0.065,0.022,0.912,S,L,0,0
587730815753257059,57,3,51,0,50,1,0,3,0.053,0.895,0.000,0.877,0.018,0.000,0.053,0.052,0.895,S,L,0,0
587729972325777437,34,1,33,31,0,2,0,0,0.029,0.971,0.912,0.000,0.059,0.000,0.000,0.012,0.988,S,L,0,0
587727867260567701,26,13,7,3,0,4,4,2,0.500,0.269,0.115,0.000,0.154,0.154,0.077,0.500,0.269,U,M,0,0
587726100949958782,32,29,1,0,0,1,2,0,0.906,0.031,0.000,0.000,0.031,0.062,0.000,0.830,0.097,U,M,0,0
587732156850569747,32,2,30,30,0,0,0,0,0.062,0.938,0.938,0.000,0.000,0.000,0.000,0.014,0.986,S,L,0,0
587724232099823735,32,3,28,0,15,13,0,1,0.094,0.875,0.000,0.469,0.406,0.000,0.031,0.020,0.947,S,L,0,0
587729229298335895,69,1,68,1,64,3,0,0,0.014,0.986,0.014,0.928,0.043,0.000,0.000,0.012,0.988,S,L,0,0
587734949670813784,35,32,2,1,1,0,0,1,0.914,0.057,0.029,0.029,0.000,0.000,0.029,0.914,0.057,E,M,0,0
587736584426291326,55,0,55,0,55,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587726033861083240,27,13,14,0,0,14,0,0,0.481,0.519,0.000,0.000,0.519,0.000,0.000,0.322,0.678,S,M,0,0
587729227684970642,27,1,25,1,21,3,1,0,0.037,0.926,0.037,0.778,0.111,0.037,0.000,0.010,0.952,S,L,0,0
587728917914845368,34,8,23,1,15,7,2,1,0.235,0.676,0.029,0.441,0.206,0.059,0.029,0.040,0.853,S,L,0,0
588017948289794052,37,5,32,0,26,6,0,0,0.135,0.865,0.000,0.703,0.162,0.000,0.000,0.135,0.865,S,L,0,0
588017948274131084,32,29,1,1,0,0,2,0,0.906,0.031,0.031,0.000,0.000,0.062,0.000,0.871,0.064,E,M,0,0
587726879962824790,29,18,2,0,1,1,0,9,0.621,0.069,0.000,0.034,0.034,0.000,0.310,0.534,0.122,U,M,0,0
587726032779804773,27,20,5,0,1,4,2,0,0.741,0.185,0.000,0.037,0.148,0.074,0.000,0.664,0.259,U,M,0,0
587729407545966983,37,37,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,E,M,0,0
588017605215584433,20,15,3,2,0,1,2,0,0.750,0.150,0.100,0.000,0.050,0.100,0.000,0.685,0.211,U,M,0,0
587735665310695626,33,2,31,31,0,0,0,0,0.061,0.939,0.939,0.000,0.000,0.000,0.000,0.014,0.986,S,L,0,0
587726101484339353,33,33,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,E,M,0,0
587725576423211308,54,53,1,1,0,0,0,0,0.981,0.019,0.019,0.000,0.000,0.000,0.000,0.959,0.041,E,M,0,0
588017109685305424,33,0,33,0,32,1,0,0,0.000,1.000,0.000,0.970,0.030,0.000,0.000,0.000,1.000,S,L,0,0
587725979618312335,30,18,9,0,0,9,3,0,0.600,0.300,0.000,0.000,0.300,0.100,0.000,0.538,0.360,U,M,0,0
588010359624302610,48,43,4,2,0,2,1,0,0.896,0.083,0.042,0.000,0.042,0.021,0.000,0.778,0.198,U,M,0,0
587727212270191140,29,23,4,0,0,4,2,0,0.793,0.138,0.000,0.000,0.138,0.069,0.000,0.775,0.156,U,M,0,0
587736583888502888,30,2,25,23,1,1,3,0,0.067,0.833,0.767,0.033,0.033,0.100,0.000,0.022,0.875,S,L,0,0
587726879962497098,56,26,1,1,0,0,2,27,0.464,0.018,0.018,0.000,0.000,0.036,0.482,0.452,0.025,U,M,1,0
587731913109668178,35,0,33,0,31,2,0,2,0.000,0.943,0.000,0.886,0.057,0.000,0.057,0.000,0.943,S,L,0,0
588017990685556897,27,10,2,0,0,2,4,11,0.370,0.074,0.000,0.000,0.074,0.148,0.407,0.334,0.095,U,N,1,0
588018055120814306,28,22,5,1,0,4,1,0,0.786,0.179,0.036,0.000,0.143,0.036,0.000,0.721,0.242,U,M,0,0
587732053243789541,39,36,1,0,0,1,2,0,0.923,0.026,0.000,0.000,0.026,0.051,0.000,0.902,0.046,U,M,0,0
587732591720333424,34,34,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,E,M,0,0
587731870708138136,36,25,11,2,1,8,0,0,0.694,0.306,0.056,0.028,0.222,0.000,0.000,0.694,0.306,U,M,0,0
588017979956920479,25,1,14,1,10,3,4,6,0.040,0.560,0.040,0.400,0.120,0.160,0.240,0.016,0.577,U,L,0,0
587731511543922783,57,3,52,0,48,4,1,1,0.053,0.912,0.000,0.842,0.070,0.018,0.018,0.034,0.931,S,L,0,0
587739130806140989,22,0,22,1,20,1,0,0,0.000,1.000,0.045,0.909,0.045,0.000,0.000,0.000,1.000,S,L,0,0
587736809382609128,35,9,24,21,0,3,0,2,0.257,0.686,0.600,0.000,0.086,0.000,0.057,0.067,0.865,S,L,0,0
587737810645221667,31,28,3,0,2,1,0,0,0.903,0.097,0.000,0.065,0.032,0.000,0.000,0.863,0.137,U,L,0,0
587731868018737207,36,21,15,0,8,7,0,0,0.583,0.417,0.000,0.222,0.194,0.000,0.000,0.427,0.573,U,L,0,0
587739506084741297,30,4,5,1,0,4,1,20,0.133,0.167,0.033,0.000,0.133,0.033,0.667,0.114,0.179,U,N,1,1
587732484363911180,55,0,55,55,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587726032240640139,38,1,37,1,33,3,0,0,0.026,0.974,0.026,0.868,0.079,0.000,0.000,0.010,0.990,S,L,0,0
587734691425485086,31,0,31,0,31,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587729774217658427,30,5,23,1,12,10,2,0,0.167,0.767,0.033,0.400,0.333,0.067,0.000,0.031,0.894,S,L,0,0
588015508733558857,32,24,3,0,0,3,3,2,0.750,0.094,0.000,0.000,0.094,0.094,0.062,0.748,0.096,U,M,0,0
587725473882767406,32,32,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,E,M,0,0
587725551208824975,34,0,30,21,1,8,1,3,0.000,0.882,0.618,0.029,0.235,0.029,0.088,0.000,0.882,S,L,0,0
587739828752286027,31,7,4,1,1,2,1,19,0.226,0.129,0.032,0.032,0.065,0.032,0.613,0.139,0.159,U,N,1,1
587732482734227503,56,31,14,4,1,9,10,1,0.554,0.250,0.071,0.018,0.161,0.179,0.018,0.525,0.278,U,M,0,0
587727222471590545,31,24,4,0,1,3,3,0,0.774,0.129,0.000,0.032,0.097,0.097,0.000,0.698,0.200,U,M,0,0
588017626683277357,66,11,53,51,0,2,1,1,0.167,0.803,0.773,0.000,0.030,0.015,0.015,0.063,0.904,S,L,0,0
587732483290693638,40,24,12,0,10,2,4,0,0.600,0.300,0.000,0.250,0.050,0.100,0.000,0.595,0.305,U,L,0,0
587732136451440727,44,42,2,0,1,1,0,0,0.955,0.045,0.000,0.023,0.023,0.000,0.000,0.934,0.066,E,M,0,0
587739158188457995,37,1,35,2,25,8,1,0,0.027,0.946,0.054,0.676,0.216,0.027,0.000,0.006,0.966,S,L,0,0
587735696991256836,35,34,1,0,0,1,0,0,0.971,0.029,0.000,0.000,0.029,0.000,0.000,0.940,0.060,E,M,0,0
588013382203867331,27,13,9,0,0,9,4,1,0.481,0.333,0.000,0.000,0.333,0.148,0.037,0.481,0.333,U,M,0,0
587733081885311034,22,21,0,0,0,0,1,0,0.955,0.000,0.000,0.000,0.000,0.045,0.000,0.955,0.000,E,M,0,0
588010880366805077,53,48,4,0,0,4,1,0,0.906,0.075,0.000,0.000,0.075,0.019,0.000,0.855,0.126,E,M,0,0
587729782273147291,44,3,41,28,2,11,0,0,0.068,0.932,0.636,0.045,0.250,0.000,0.000,0.016,0.984,S,L,0,0
587738616493244494,33,1,30,0,29,1,1,1,0.030,0.909,0.000,0.879,0.030,0.030,0.030,0.009,0.929,S,L,0,0
587737809566957959,72,66,3,2,0,1,2,1,0.917,0.042,0.028,0.000,0.014,0.028,0.014,0.869,0.087,E,M,0,0
587729159500923001,29,3,25,24,0,1,0,1,0.103,0.862,0.828,0.000,0.034,0.000,0.034,0.022,0.941,S,L,0,0
587732772668571752,54,21,33,11,6,16,0,0,0.389,0.611,0.204,0.111,0.296,0.000,0.000,0.093,0.907,S,L,0,0
588017990694142191,62,7,55,33,2,20,0,0,0.113,0.887,0.532,0.032,0.323,0.000,0.000,0.036,0.964,S,L,0,0
587731890577014873,48,35,12,0,1,11,1,0,0.729,0.250,0.000,0.021,0.229,0.021,0.000,0.671,0.308,U,M,0,0
587736477591404772,54,15,34,1,18,15,5,0,0.278,0.630,0.019,0.333,0.278,0.093,0.000,0.055,0.829,U,L,0,0
587739153894998243,24,1,10,4,2,4,1,12,0.042,0.417,0.167,0.083,0.167,0.042,0.500,0.023,0.429,U,N,1,1
587735349099561193,25,0,24,23,0,1,0,1,0.000,0.960,0.920,0.000,0.040,0.000,0.040,0.000,0.960,S,L,0,0
587732771594698853,43,0,43,29,0,14,0,0,0.000,1.000,0.674,0.000,0.326,0.000,0.000,0.000,1.000,S,L,0,0
587735346957320391,39,1,38,35,1,2,0,0,0.026,0.974,0.897,0.026,0.051,0.000,0.000,0.026,0.974,S,L,0,0
587733604254220416,56,1,54,2,50,2,1,0,0.018,0.964,0.036,0.893,0.036,0.018,0.000,0.005,0.977,S,L,0,0
588295841246937113,30,8,19,1,15,3,3,0,0.267,0.633,0.033,0.500,0.100,0.100,0.000,0.190,0.706,S,L,0,0
588015508202717324,29,0,28,0,26,2,0,1,0.000,0.966,0.000,0.897,0.069,0.000,0.034,0.000,0.966,S,L,0,0
587739809959117195,56,21,30,3,12,15,5,0,0.375,0.536,0.054,0.214,0.268,0.089,0.000,0.071,0.804,S,L,0,0
587729157901713577,52,0,52,52,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587727226773110884,32,9,1,0,0,1,4,18,0.281,0.031,0.000,0.000,0.031,0.125,0.562,0.281,0.031,U,M,1,1
587729774756036801,58,49,7,1,3,3,2,0,0.845,0.121,0.017,0.052,0.052,0.034,0.000,0.797,0.168,U,M,0,0
588018253224018250,20,13,6,2,1,3,1,0,0.650,0.300,0.100,0.050,0.150,0.050,0.000,0.355,0.575,U,L,0,0
587726015619596545,27,11,15,7,1,7,0,1,0.407,0.556,0.259,0.037,0.259,0.000,0.037,0.152,0.801,S,L,0,0
587724198278594734,28,6,18,1,0,17,4,0,0.214,0.643,0.036,0.000,0.607,0.143,0.000,0.047,0.785,U,L,0,0
588017702925631605,30,26,2,1,0,1,2,0,0.867,0.067,0.033,0.000,0.033,0.067,0.000,0.756,0.165,U,M,0,0
587722982290948308,38,38,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,E,M,0,0
587738410322755743,35,1,6,4,0,2,1,27,0.029,0.171,0.114,0.000,0.057,0.029,0.771,0.024,0.174,U,N,1,1
587736620400902593,24,4,20,13,1,6,0,0,0.167,0.833,0.542,0.042,0.250,0.000,0.000,0.048,0.952,S,L,0,0
587734304343851243,69,59,6,0,1,5,2,2,0.855,0.087,0.000,0.014,0.072,0.029,0.029,0.826,0.115,U,M,0,0
587738948280647786,29,2,23,14,1,8,0,4,0.069,0.793,0.483,0.034,0.276,0.000,0.138,0.022,0.835,S,L,0,0
588017977819922536,30,4,24,0,24,0,2,0,0.133,0.800,0.000,0.800,0.000,0.067,0.000,0.031,0.896,S,L,0,0
587739406246740114,33,9,24,19,2,3,0,0,0.273,0.727,0.576,0.061,0.091,0.000,0.000,0.126,0.874,U,L,0,0
587736781993935055,41,36,4,1,1,2,1,0,0.878,0.098,0.024,0.024,0.049,0.024,0.000,0.845,0.130,U,M,0,0
587727226233094248,69,54,2,0,0,2,3,10,0.783,0.029,0.000,0.000,0.029,0.043,0.145,0.757,0.050,U,M,0,0
587735344259137703,33,12,21,0,1,20,0,0,0.364,0.636,0.000,0.030,0.606,0.000,0.000,0.128,0.872,S,M,0,0
587733603186966558,31,3,27,0,26,1,0,1,0.097,0.871,0.000,0.839,0.032,0.000,0.032,0.097,0.871,S,L,0,0
588018056726053085,49,14,29,14,0,15,6,0,0.286,0.592,0.286,0.000,0.306,0.122,0.000,0.067,0.781,U,L,0,0
587731891115589739,56,3,21,0,1,20,3,29,0.054,0.375,0.000,0.018,0.357,0.054,0.518,0.034,0.388,U,N,1,1
587725773997670559,42,25,16,2,0,14,1,0,0.595,0.381,0.048,0.000,0.333,0.024,0.000,0.595,0.381,U,M,0,0
587737826749841683,25,24,1,0,0,1,0,0,0.960,0.040,0.000,0.000,0.040,0.000,0.000,0.960,0.040,E,M,0,0
587741600950976602,28,0,27,0,27,0,0,1,0.000,0.964,0.000,0.964,0.000,0.000,0.036,0.000,0.964,S,L,0,0
588007004695560392,31,1,28,0,27,1,1,1,0.032,0.903,0.000,0.871,0.032,0.032,0.032,0.008,0.926,S,L,0,0
587736783070036349,27,2,25,10,4,11,0,0,0.074,0.926,0.370,0.148,0.407,0.000,0.000,0.013,0.987,S,L,0,0
587739375631532144,33,15,1,0,0,1,1,16,0.455,0.030,0.000,0.000,0.030,0.030,0.485,0.437,0.041,U,N,1,0
587722982830113139,27,0,26,0,26,0,1,0,0.000,0.963,0.000,0.963,0.000,0.037,0.000,0.000,0.963,S,L,0,0
587735743686377660,27,0,27,1,22,4,0,0,0.000,1.000,0.037,0.815,0.148,0.000,0.000,0.000,1.000,S,L,0,0
587724234249076842,59,0,59,59,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587735348013302054,26,0,26,1,24,1,0,0,0.000,1.000,0.038,0.923,0.038,0.000,0.000,0.000,1.000,S,L,0,0
587735697524129985,20,9,1,0,0,1,1,9,0.450,0.050,0.000,0.000,0.050,0.050,0.450,0.413,0.070,U,N,1,0
588010359078060157,37,1,36,1,32,3,0,0,0.027,0.973,0.027,0.865,0.081,0.000,0.000,0.009,0.991,S,L,0,0
588011103448203518,31,27,2,0,0,2,2,0,0.871,0.065,0.000,0.000,0.065,0.065,0.000,0.862,0.074,U,M,0,0
587725816950161527,25,24,0,0,0,0,1,0,0.960,0.000,0.000,0.000,0.000,0.040,0.000,0.960,0.000,E,M,0,0
587734690348073193,50,45,4,0,0,4,1,0,0.900,0.080,0.000,0.000,0.080,0.020,0.000,0.838,0.141,U,M,0,0
587739407846736022,23,2,21,20,0,1,0,0,0.087,0.913,0.870,0.000,0.043,0.000,0.000,0.046,0.954,S,L,0,0
587729776905617633,33,24,9,0,0,9,0,0,0.727,0.273,0.000,0.000,0.273,0.000,0.000,0.709,0.291,U,M,0,0
587726031173779583,45,16,29,15,0,14,0,0,0.356,0.644,0.333,0.000,0.311,0.000,0.000,0.082,0.918,S,L,0,0
588295841247723646,29,3,2,0,0,2,5,19,0.103,0.069,0.000,0.000,0.069,0.172,0.655,0.081,0.075,U,L,1,1
587725551212757087,23,11,12,0,0,12,0,0,0.478,0.522,0.000,0.000,0.522,0.000,0.000,0.233,0.767,S,M,0,0
588010359087169740,33,27,3,0,0,3,3,0,0.818,0.091,0.000,0.000,0.091,0.091,0.000,0.703,0.192,U,M,0,0
587738572996673820,30,13,16,1,4,11,1,0,0.433,0.533,0.033,0.133,0.367,0.033,0.000,0.160,0.796,U,L,0,0
587722982282231997,50,30,2,0,0,2,3,15,0.600,0.040,0.000,0.000,0.040,0.060,0.300,0.540,0.072,U,M,0,0
587735431227637904,31,15,14,10,0,4,0,2,0.484,0.452,0.323,0.000,0.129,0.000,0.065,0.365,0.567,U,M,0,0
587738564405100587,19,5,11,1,0,10,3,0,0.263,0.579,0.053,0.000,0.526,0.158,0.000,0.077,0.735,U,L,0,0
587735343721677084,47,4,43,40,0,3,0,0,0.085,0.915,0.851,0.000,0.064,0.000,0.000,0.033,0.967,S,L,0,0
587728880337486029,29,7,9,0,0,9,1,12,0.241,0.310,0.000,0.000,0.310,0.034,0.414,0.241,0.310,U,M,1,0
587733411526148325,34,19,13,1,0,12,2,0,0.559,0.382,0.029,0.000,0.353,0.059,0.000,0.559,0.382,U,M,0,0
587742865280729131,33,7,26,2,24,0,0,0,0.212,0.788,0.061,0.727,0.000,0.000,0.000,0.212,0.788,U,L,0,0
587739720298725419,60,1,59,52,5,2,0,0,0.017,0.983,0.867,0.083,0.033,0.000,0.000,0.017,0.983,S,L,0,0
587731870170480831,60,39,19,0,5,14,2,0,0.650,0.317,0.000,0.083,0.233,0.033,0.000,0.650,0.317,U,M,0,0
588017626154598471,65,6,7,4,0,3,8,44,0.092,0.108,0.062,0.000,0.046,0.123,0.677,0.085,0.112,U,N,1,1
587742060524994594,50,0,50,1,49,0,0,0,0.000,1.000,0.020,0.980,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587733608013299910,35,30,4,1,0,3,1,0,0.857,0.114,0.029,0.000,0.086,0.029,0.000,0.746,0.222,U,M,0,0
588017992306196600,28,1,26,1,25,0,0,1,0.036,0.929,0.036,0.893,0.000,0.000,0.036,0.025,0.939,S,L,0,0
587726032254337132,52,0,49,0,49,0,1,2,0.000,0.942,0.000,0.942,0.000,0.019,0.038,0.000,0.942,S,L,0,0
587739115240489249,47,6,41,0,39,2,0,0,0.128,0.872,0.000,0.830,0.043,0.000,0.000,0.057,0.943,S,L,0,0
587739303148257430,28,0,27,27,0,0,0,1,0.000,0.964,0.964,0.000,0.000,0.000,0.036,0.000,0.964,S,L,0,0
587727179013619891,29,22,6,4,0,2,1,0,0.759,0.207,0.138,0.000,0.069,0.034,0.000,0.598,0.362,U,M,0,0
587731185121427484,35,33,1,0,0,1,1,0,0.943,0.029,0.000,0.000,0.029,0.029,0.000,0.943,0.029,E,M,0,0
587729752208900364,25,2,23,1,18,4,0,0,0.080,0.920,0.040,0.720,0.160,0.000,0.000,0.034,0.966,S,L,0,0
587731185668849799,27,0,27,23,1,3,0,0,0.000,1.000,0.852,0.037,0.111,0.000,0.000,0.000,1.000,S,L,0,0
588017726557978820,35,3,32,0,28,4,0,0,0.086,0.914,0.000,0.800,0.114,0.000,0.000,0.064,0.936,S,L,0,0
587735348028833998,32,0,32,0,32,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587722983892320447,30,10,16,11,0,5,1,3,0.333,0.533,0.367,0.000,0.167,0.033,0.100,0.235,0.625,U,M,0,0
587732579385606304,35,28,2,0,0,2,4,1,0.800,0.057,0.000,0.000,0.057,0.114,0.029,0.778,0.078,U,M,0,0
587736586037428377,42,9,27,22,0,5,6,0,0.214,0.643,0.524,0.000,0.119,0.143,0.000,0.038,0.792,U,L,0,0
587736942523449527,32,30,0,0,0,0,1,1,0.938,0.000,0.000,0.000,0.000,0.031,0.031,0.938,0.000,E,M,0,0
587738409259171984,59,1,58,2,55,1,0,0,0.017,0.983,0.034,0.932,0.017,0.000,0.000,0.011,0.989,S,L,0,0
588017977816580197,24,4,19,2,1,16,1,0,0.167,0.792,0.083,0.042,0.667,0.042,0.000,0.052,0.902,S,L,0,0
587737809563550252,55,48,4,1,0,3,3,0,0.873,0.073,0.018,0.000,0.055,0.055,0.000,0.689,0.232,U,M,0,0
587741531713962055,55,1,54,49,1,4,0,0,0.018,0.982,0.891,0.018,0.073,0.000,0.000,0.018,0.982,S,L,0,0
587729157890703443,31,29,2,0,1,1,0,0,0.935,0.065,0.000,0.032,0.032,0.000,0.000,0.872,0.128,E,M,0,0
587729774758133903,43,1,20,15,0,5,1,21,0.023,0.465,0.349,0.000,0.116,0.023,0.488,0.012,0.472,U,N,1,0
587738574606106770,23,0,23,21,0,2,0,0,0.000,1.000,0.913,0.000,0.087,0.000,0.000,0.000,1.000,S,L,0,0
587730817358430431,65,47,18,3,7,8,0,0,0.723,0.277,0.046,0.108,0.123,0.000,0.000,0.718,0.282,U,M,0,0
587729751673340294,39,34,2,0,0,2,3,0,0.872,0.051,0.000,0.000,0.051,0.077,0.000,0.872,0.051,E,M,0,0
587739707416117389,42,24,16,7,1,8,0,2,0.571,0.381,0.167,0.024,0.190,0.000,0.048,0.261,0.672,S,L,0,0
587729159504527454,31,25,6,1,0,5,0,0,0.806,0.194,0.032,0.000,0.161,0.000,0.000,0.806,0.194,U,M,0,0
587725039551119504,32,3,29,0,27,2,0,0,0.094,0.906,0.000,0.844,0.062,0.000,0.000,0.035,0.965,S,L,0,0
588297863647461595,59,0,59,0,59,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588017979968716949,50,5,19,2,0,17,4,22,0.100,0.380,0.040,0.000,0.340,0.080,0.440,0.075,0.399,U,N,1,0
587727179531354122,68,62,6,2,1,3,0,0,0.912,0.088,0.029,0.015,0.044,0.000,0.000,0.804,0.196,U,M,0,0
587738569240936608,31,2,29,26,1,2,0,0,0.065,0.935,0.839,0.032,0.065,0.000,0.000,0.022,0.978,S,L,0,0
587728308027981894,34,0,33,0,33,0,0,1,0.000,0.971,0.000,0.971,0.000,0.000,0.029,0.000,0.971,S,L,0,0
587736618784719114,35,35,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,E,M,0,0
587736916752990468,32,6,26,0,22,4,0,0,0.188,0.812,0.000,0.688,0.125,0.000,0.000,0.034,0.966,S,L,0,0
587731522819915957,61,8,52,29,1,22,1,0,0.131,0.852,0.475,0.016,0.361,0.016,0.000,0.068,0.915,S,L,0,0
587726877274603545,59,3,51,50,0,1,1,4,0.051,0.864,0.847,0.000,0.017,0.017,0.068,0.040,0.875,S,L,0,0
587733428696711289,64,12,47,1,37,9,1,4,0.188,0.734,0.016,0.578,0.141,0.016,0.062,0.046,0.865,S,L,0,0
587739706865090767,72,1,69,63,2,4,0,2,0.014,0.958,0.875,0.028,0.056,0.000,0.028,0.014,0.958,S,L,0,0
588017704004812860,49,0,48,47,1,0,0,1,0.000,0.980,0.959,0.020,0.000,0.000,0.020,0.000,0.980,S,L,0,0
587725552264675555,38,0,38,0,38,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587737809564926287,23,1,22,20,0,2,0,0,0.043,0.957,0.870,0.000,0.087,0.000,0.000,0.031,0.969,S,L,0,0
587741816776884414,31,0,31,29,0,2,0,0,0.000,1.000,0.935,0.000,0.065,0.000,0.000,0.000,1.000,S,L,0,0
587726033319952482,65,21,42,22,0,20,2,0,0.323,0.646,0.338,0.000,0.308,0.031,0.000,0.139,0.825,U,L,0,0
587739720310653184,59,44,8,3,0,5,7,0,0.746,0.136,0.051,0.000,0.085,0.119,0.000,0.717,0.164,U,N,1,0
587732153101516996,25,0,25,0,19,6,0,0,0.000,1.000,0.000,0.760,0.240,0.000,0.000,0.000,1.000,S,L,0,0
587736961849098279,28,0,27,1,25,1,0,1,0.000,0.964,0.036,0.893,0.036,0.000,0.036,0.000,0.964,S,L,0,0
587735665848418477,50,0,44,0,44,0,0,6,0.000,0.880,0.000,0.880,0.000,0.000,0.120,0.000,0.880,S,L,0,0
588017721186910349,31,0,31,0,31,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588017979422605432,75,0,73,70,2,1,0,2,0.000,0.973,0.933,0.027,0.013,0.000,0.027,0.000,0.973,S,L,0,0
588017702953222499,60,0,59,58,1,0,0,1,0.000,0.983,0.967,0.017,0.000,0.000,0.017,0.000,0.983,S,L,0,0
587732589568393410,26,9,16,0,2,14,0,1,0.346,0.615,0.000,0.077,0.538,0.000,0.038,0.121,0.832,S,L,0,0
587729159505510487,34,11,16,0,1,15,3,4,0.324,0.471,0.000,0.029,0.441,0.088,0.118,0.227,0.556,U,M,0,0
587741531715338325,18,0,16,15,0,1,0,2,0.000,0.889,0.833,0.000,0.056,0.000,0.111,0.000,0.889,S,L,0,0
587727180065931371,21,16,3,0,2,1,2,0,0.762,0.143,0.000,0.095,0.048,0.095,0.000,0.762,0.143,U,M,0,0
588011219143819433,33,0,33,32,0,1,0,0,0.000,1.000,0.970,0.000,0.030,0.000,0.000,0.000,1.000,S,L,0,0
587738068342735012,49,1,48,1,46,1,0,0,0.020,0.980,0.020,0.939,0.020,0.000,0.000,0.020,0.980,S,L,0,0
587724649262481585,52,1,50,49,0,1,0,1,0.019,0.962,0.942,0.000,0.019,0.000,0.019,0.007,0.974,S,L,0,0
587736543088410861,34,8,26,5,15,6,0,0,0.235,0.765,0.147,0.441,0.176,0.000,0.000,0.054,0.946,S,L,0,0
587738067264012594,49,27,19,9,0,10,3,0,0.551,0.388,0.184,0.000,0.204,0.061,0.000,0.240,0.673,U,L,0,0
587735349106180226,26,14,10,1,1,8,2,0,0.538,0.385,0.038,0.038,0.308,0.077,0.000,0.132,0.737,U,L,0,0
587731873922154803,28,8,18,0,12,6,2,0,0.286,0.643,0.000,0.429,0.214,0.071,0.000,0.063,0.848,S,L,0,0
587732579379314880,32,3,28,20,1,7,1,0,0.094,0.875,0.625,0.031,0.219,0.031,0.000,0.037,0.930,S,L,0,0
588017703489241252,55,10,41,3,24,14,4,0,0.182,0.745,0.055,0.436,0.255,0.073,0.000,0.066,0.855,U,L,0,0
587729970714575127,25,2,21,19,1,1,1,1,0.080,0.840,0.760,0.040,0.040,0.040,0.040,0.064,0.856,S,L,0,0
587731512610914392,26,1,25,0,24,1,0,0,0.038,0.962,0.000,0.923,0.038,0.000,0.000,0.038,0.962,S,L,0,0
587739376703701003,51,1,49,47,2,0,0,1,0.020,0.961,0.922,0.039,0.000,0.000,0.020,0.011,0.969,S,L,0,0
587728879797797072,32,10,22,1,14,7,0,0,0.312,0.688,0.031,0.438,0.219,0.000,0.000,0.070,0.930,U,L,0,0
587728932411867453,29,9,6,0,0,6,2,12,0.310,0.207,0.000,0.000,0.207,0.069,0.414,0.197,0.268,U,N,1,0
587732769987297389,72,19,52,0,43,9,1,0,0.264,0.722,0.000,0.597,0.125,0.014,0.000,0.146,0.839,S,L,0,0
587734949121622155,25,3,22,0,21,1,0,0,0.120,0.880,0.000,0.840,0.040,0.000,0.000,0.050,0.950,S,L,0,0
