OBJID,NVOTE,N_EL,N_CS,N_CW,N_ACW,N_EDGE,N_DK,N_MG,EL,CS,CW,ACW,EDGE,DK,MG,EL_DEB,CS_DEB,AMATEUR,ES_EXPERT,MG_EXPERT,MG_AMATEUR
588295841780007096,45,1,43,43,0,0,0,1,0.022,0.956,0.956,0.000,0.000,0.000,0.022,0.010,0.968,S,L,0,0
587739407858466927,36,0,36,36,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587722981745688772,37,33,3,0,1,2,0,1,0.892,0.081,0.000,0.027,0.054,0.000,0.027,0.758,0.208,U,M,0,0
587722984418443351,56,15,39,1,33,5,0,2,0.268,0.696,0.018,0.589,0.089,0.000,0.036,0.171,0.792,U,L,0,0
587728917909143676,40,39,1,0,0,1,0,0,0.975,0.025,0.000,0.000,0.025,0.000,0.000,0.974,0.026,E,M,0,0
588297865804447864,32,18,12,0,1,11,2,0,0.562,0.375,0.000,0.031,0.344,0.062,0.000,0.194,0.707,U,L,0,0
587722953304113349,59,5,53,32,8,13,1,0,0.085,0.898,0.542,0.136,0.220,0.017,0.000,0.085,0.898,S,L,0,0
587738410864410773,37,12,19,0,3,16,4,2,0.324,0.514,0.000,0.081,0.432,0.108,0.054,0.106,0.694,U,L,0,0
587732590109655150,27,7,18,11,0,7,1,1,0.259,0.667,0.407,0.000,0.259,0.037,0.037,0.061,0.850,S,L,0,0
588007006313316575,25,1,24,24,0,0,0,0,0.040,0.960,0.960,0.000,0.000,0.000,0.000,0.014,0.986,S,L,0,0
587722952230240617,30,0,30,29,1,0,0,0,0.000,1.000,0.967,0.033,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587736751928705196,70,47,10,0,4,6,4,9,0.671,0.143,0.000,0.057,0.086,0.057,0.129,0.599,0.207,U,M,0,0
587739707944665158,60,25,0,0,0,0,1,34,0.417,0.000,0.000,0.000,0.000,0.017,0.567,0.417,0.000,U,N,1,1
587725589312373117,37,28,5,1,0,4,4,0,0.757,0.135,0.027,0.000,0.108,0.108,0.000,0.388,0.400,U,L,0,0
587728920060952676,34,10,23,0,1,22,1,0,0.294,0.676,0.000,0.029,0.647,0.029,0.000,0.219,0.751,S,M,0,0
587728669345775641,58,36,15,0,3,12,5,2,0.621,0.259,0.000,0.052,0.207,0.086,0.034,0.615,0.264,U,M,0,0
587733410981150821,70,55,12,4,3,5,3,0,0.786,0.171,0.057,0.043,0.071,0.043,0.000,0.671,0.282,U,M,0,0
587739408382492726,62,13,43,1,35,7,5,1,0.210,0.694,0.016,0.565,0.113,0.081,0.016,0.054,0.835,S,L,0,0
587722983362134344,59,55,2,2,0,0,2,0,0.932,0.034,0.034,0.000,0.000,0.034,0.000,0.869,0.093,U,M,0,0
588015508213858423,34,2,32,0,31,1,0,0,0.059,0.941,0.000,0.912,0.029,0.000,0.000,0.059,0.941,S,L,0,0
588848898845769739,47,37,2,0,0,2,6,2,0.787,0.043,0.000,0.000,0.043,0.128,0.043,0.702,0.102,U,M,0,0
587725816964120855,37,0,37,0,36,1,0,0,0.000,1.000,0.000,0.973,0.027,0.000,0.000,0.000,1.000,S,L,0,0
588848899913482301,33,0,31,29,1,1,2,0,0.000,0.939,0.879,0.030,0.030,0.061,0.000,0.000,0.939,S,L,0,0
587739828198047755,25,0,24,23,1,0,1,0,0.000,0.960,0.920,0.040,0.000,0.040,0.000,0.000,0.960,S,L,0,0
587742061597163653,60,1,59,56,2,1,0,0,0.017,0.983,0.933,0.033,0.017,0.000,0.000,0.004,0.996,S,L,0,0
587732053240447151,31,26,2,0,1,1,2,1,0.839,0.065,0.000,0.032,0.032,0.065,0.032,0.830,0.073,U,M,0,0
587736619320934651,25,1,24,0,23,1,0,0,0.040,0.960,0.000,0.920,0.040,0.000,0.000,0.011,0.989,S,L,0,0
587729776912433276,56,53,2,1,1,0,1,0,0.946,0.036,0.018,0.018,0.000,0.018,0.000,0.898,0.083,U,M,0,0
587736618783015070,53,25,26,11,1,14,1,1,0.472,0.491,0.208,0.019,0.264,0.019,0.019,0.150,0.797,S,L,0,0
588017603615653895,26,20,0,0,0,0,6,0,0.769,0.000,0.000,0.000,0.000,0.231,0.000,0.769,0.000,U,M,0,0
587739811558916182,66,2,62,0,62,0,0,2,0.030,0.939,0.000,0.939,0.000,0.000,0.030,0.021,0.949,S,L,0,0
588010136266408004,47,0,47,47,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587733442124447976,27,0,26,0,26,0,0,1,0.000,0.963,0.000,0.963,0.000,0.000,0.037,0.000,0.963,S,L,0,0
587739608085299265,65,19,39,18,1,20,7,0,0.292,0.600,0.277,0.015,0.308,0.108,0.000,0.068,0.797,U,L,0,0
588298664119042179,58,2,55,49,2,4,0,1,0.034,0.948,0.845,0.034,0.069,0.000,0.017,0.013,0.969,S,L,0,0
588017977827852369,31,0,31,0,31,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587739608632721533,59,1,55,0,47,8,1,2,0.017,0.932,0.000,0.797,0.136,0.017,0.034,0.017,0.932,S,L,0,0
588007004164980844,57,8,12,1,0,11,7,30,0.140,0.211,0.018,0.000,0.193,0.123,0.526,0.067,0.239,U,N,1,1
588017605755731975,34,5,1,0,0,1,11,17,0.147,0.029,0.000,0.000,0.029,0.324,0.500,0.146,0.030,U,N,1,0
588007003656224819,25,2,23,21,1,1,0,0,0.080,0.920,0.840,0.040,0.040,0.000,0.000,0.080,0.920,S,L,0,0
587731512067620999,38,14,21,0,1,20,3,0,0.368,0.553,0.000,0.026,0.526,0.079,0.000,0.368,0.553,U,M,0,0
587739408377905360,34,2,30,0,26,4,0,2,0.059,0.882,0.000,0.765,0.118,0.000,0.059,0.021,0.919,S,L,0,0
587733424943136937,27,1,26,0,25,1,0,0,0.037,0.963,0.000,0.926,0.037,0.000,0.000,0.012,0.988,S,L,0,0
587739157113798784,34,0,34,0,34,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587729777989648612,60,32,26,1,3,22,2,0,0.533,0.433,0.017,0.050,0.367,0.033,0.000,0.298,0.661,S,M,0,0
587728880346005681,30,0,26,0,23,3,0,4,0.000,0.867,0.000,0.767,0.100,0.000,0.133,0.000,0.867,S,L,0,0
587726032801562913,22,17,4,2,0,2,1,0,0.773,0.182,0.091,0.000,0.091,0.045,0.000,0.580,0.363,U,M,0,0
587736802933735473,29,0,29,27,1,1,0,0,0.000,1.000,0.931,0.034,0.034,0.000,0.000,0.000,1.000,S,L,0,0
587729409685192910,32,28,4,1,1,2,0,0,0.875,0.125,0.031,0.031,0.062,0.000,0.000,0.822,0.178,E,M,0,0
587729385539502171,32,9,6,0,2,4,1,16,0.281,0.188,0.000,0.062,0.125,0.031,0.500,0.248,0.212,U,N,1,0
587732701258383426,34,26,3,0,1,2,5,0,0.765,0.088,0.000,0.029,0.059,0.147,0.000,0.695,0.149,U,M,0,0
587728950120612023,31,15,15,0,5,10,1,0,0.484,0.484,0.000,0.161,0.323,0.032,0.000,0.132,0.819,S,L,0,0
588017627781988581,33,11,20,6,3,11,2,0,0.333,0.606,0.182,0.091,0.333,0.061,0.000,0.187,0.746,S,M,0,0
587739708487368768,33,0,32,31,1,0,1,0,0.000,0.970,0.939,0.030,0.000,0.030,0.000,0.000,0.970,S,L,0,0
587733429769863360,69,55,5,0,3,2,8,1,0.797,0.072,0.000,0.043,0.029,0.116,0.014,0.783,0.086,U,L,0,0
587725994109304856,30,2,0,0,0,0,3,25,0.067,0.000,0.000,0.000,0.000,0.100,0.833,0.067,0.000,U,N,1,1
587737809570037950,35,28,7,1,0,6,0,0,0.800,0.200,0.029,0.000,0.171,0.000,0.000,0.772,0.228,U,M,0,0
587726033303503055,51,21,28,4,12,12,2,0,0.412,0.549,0.078,0.235,0.235,0.039,0.000,0.157,0.793,S,L,0,0
587730773875360129,35,29,5,0,2,3,1,0,0.829,0.143,0.000,0.057,0.086,0.029,0.000,0.667,0.298,U,M,0,0
587725817491816650,27,1,26,26,0,0,0,0,0.037,0.963,0.963,0.000,0.000,0.000,0.000,0.037,0.963,S,L,0,0
587724650876305492,49,43,3,0,2,1,2,1,0.878,0.061,0.000,0.041,0.020,0.041,0.020,0.814,0.120,U,M,0,0
588017604699947186,28,1,27,0,26,1,0,0,0.036,0.964,0.000,0.929,0.036,0.000,0.000,0.019,0.981,S,L,0,0
588010359624302776,36,32,0,0,0,0,0,4,0.889,0.000,0.000,0.000,0.000,0.000,0.111,0.889,0.000,E,M,0,0
587729159512064190,29,7,1,0,0,1,5,16,0.241,0.034,0.000,0.000,0.034,0.172,0.552,0.223,0.042,U,N,1,1
587731869632561287,61,55,5,0,2,3,1,0,0.902,0.082,0.000,0.033,0.049,0.016,0.000,0.834,0.149,U,M,0,0
587724199351812235,19,14,5,0,0,5,0,0,0.737,0.263,0.000,0.000,0.263,0.000,0.000,0.527,0.473,U,M,0,0
587727943493681331,36,33,2,1,0,1,1,0,0.917,0.056,0.028,0.000,0.028,0.028,0.000,0.785,0.179,U,M,0,0
588016891713814616,35,7,26,20,1,5,2,0,0.200,0.743,0.571,0.029,0.143,0.057,0.000,0.057,0.879,S,L,0,0
587726102026911965,56,48,7,2,1,4,1,0,0.857,0.125,0.036,0.018,0.071,0.018,0.000,0.587,0.383,U,M,0,0
587729387135434913,34,8,26,0,1,25,0,0,0.235,0.765,0.000,0.029,0.735,0.000,0.000,0.091,0.909,S,M,0,0
587734622714855579,32,26,3,1,0,2,1,2,0.812,0.094,0.031,0.000,0.062,0.031,0.062,0.808,0.098,U,M,0,0
587738615950999703,34,0,34,1,33,0,0,0,0.000,1.000,0.029,0.971,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587722982302482893,22,18,3,1,0,2,1,0,0.818,0.136,0.045,0.000,0.091,0.045,0.000,0.818,0.136,E,M,0,0
588011102107467873,61,1,53,52,0,1,0,7,0.016,0.869,0.852,0.000,0.016,0.000,0.115,0.007,0.877,S,L,0,0
587741534404280481,51,0,51,50,1,0,0,0,0.000,1.000,0.980,0.020,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588017569779417177,45,15,29,4,5,20,0,1,0.333,0.644,0.089,0.111,0.444,0.000,0.022,0.333,0.644,U,L,0,0
587735664779723030,28,6,22,19,1,2,0,0,0.214,0.786,0.679,0.036,0.071,0.000,0.000,0.072,0.928,S,L,0,0
587733604270014765,30,12,17,2,2,13,1,0,0.400,0.567,0.067,0.067,0.433,0.033,0.000,0.400,0.567,U,M,0,0
587729407539937460,35,0,35,35,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587725041164353666,39,5,8,0,2,6,2,24,0.128,0.205,0.000,0.051,0.154,0.051,0.615,0.057,0.231,U,N,1,1
587726878883709013,42,1,41,39,0,2,0,0,0.024,0.976,0.929,0.000,0.048,0.000,0.000,0.008,0.992,S,L,0,0
588015509826830376,45,1,41,1,39,1,0,3,0.022,0.911,0.022,0.867,0.022,0.000,0.067,0.019,0.914,S,L,0,0
587735491357049040,36,19,0,0,0,0,3,14,0.528,0.000,0.000,0.000,0.000,0.083,0.389,0.528,0.000,U,M,0,0
588017627757281425,30,21,5,2,0,3,0,4,0.700,0.167,0.067,0.000,0.100,0.000,0.133,0.591,0.264,U,M,0,0
588848899923050673,49,46,1,0,1,0,2,0,0.939,0.020,0.000,0.020,0.000,0.041,0.000,0.923,0.036,E,M,0,0
588017712051388458,29,0,28,0,28,0,0,1,0.000,0.966,0.000,0.966,0.000,0.000,0.034,0.000,0.966,S,L,0,0
587726016146309316,46,37,3,2,0,1,1,5,0.804,0.065,0.043,0.000,0.022,0.022,0.109,0.749,0.114,U,M,0,0
587724231567671471,28,22,5,0,2,3,1,0,0.786,0.179,0.000,0.071,0.107,0.036,0.000,0.733,0.230,U,M,0,0
587736477059514879,22,4,16,11,0,5,1,1,0.182,0.727,0.500,0.000,0.227,0.045,0.045,0.049,0.849,U,L,0,0
588017115051196533,29,25,2,1,0,1,2,0,0.862,0.069,0.034,0.000,0.034,0.069,0.000,0.862,0.069,E,M,0,0
587728669874126911,68,0,68,68,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588016891708964982,34,29,4,0,0,4,1,0,0.853,0.118,0.000,0.000,0.118,0.029,0.000,0.794,0.176,U,M,0,0
587729159508459659,81,45,5,2,0,3,8,23,0.556,0.062,0.025,0.000,0.037,0.099,0.284,0.554,0.063,U,M,0,0
587726879418941613,21,0,20,0,20,0,0,1,0.000,0.952,0.000,0.952,0.000,0.000,0.048,0.000,0.952,S,L,0,0
587729776910467270,20,11,3,1,0,2,2,4,0.550,0.150,0.050,0.000,0.100,0.100,0.200,0.545,0.155,U,M,0,0
587731185121493144,24,0,24,1,23,0,0,0,0.000,1.000,0.042,0.958,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588017569237565549,57,1,55,51,1,3,0,1,0.018,0.965,0.895,0.018,0.053,0.000,0.018,0.018,0.965,S,L,0,0
588010359609557141,27,14,2,0,0,2,3,8,0.519,0.074,0.000,0.000,0.074,0.111,0.296,0.519,0.074,U,M,0,0
587728949584396332,50,0,50,0,47,3,0,0,0.000,1.000,0.000,0.940,0.060,0.000,0.000,0.000,1.000,S,L,0,0
588007004157968625,31,15,13,1,1,11,3,0,0.484,0.419,0.032,0.032,0.355,0.097,0.000,0.400,0.500,U,M,0,0
587722983365738669,25,2,23,23,0,0,0,0,0.080,0.920,0.920,0.000,0.000,0.000,0.000,0.078,0.922,S,L,0,0
587722984431812751,60,45,10,0,1,9,5,0,0.750,0.167,0.000,0.017,0.150,0.083,0.000,0.340,0.489,U,L,0,0
587731870169759924,32,0,32,31,1,0,0,0,0.000,1.000,0.969,0.031,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587727214956249365,26,4,1,0,0,1,1,20,0.154,0.038,0.000,0.000,0.038,0.038,0.769,0.141,0.043,U,N,1,1
588017702400557245,70,62,7,0,5,2,0,1,0.886,0.100,0.000,0.071,0.029,0.000,0.014,0.747,0.236,U,M,0,0
587738573532889406,54,2,7,0,7,0,2,43,0.037,0.130,0.000,0.130,0.000,0.037,0.796,0.032,0.132,U,N,1,1
588017726021369993,60,1,4,2,1,1,0,55,0.017,0.067,0.033,0.017,0.017,0.000,0.917,0.016,0.067,U,N,1,1
587724197746049173,60,51,9,1,3,5,0,0,0.850,0.150,0.017,0.050,0.083,0.000,0.000,0.667,0.333,U,M,0,0
587733428696973401,58,26,30,0,5,25,2,0,0.448,0.517,0.000,0.086,0.431,0.034,0.000,0.280,0.681,S,M,0,0
587728947974766831,26,18,7,0,0,7,1,0,0.692,0.269,0.000,0.000,0.269,0.038,0.000,0.527,0.429,S,M,0,0
588015508734345336,24,8,6,0,0,6,2,8,0.333,0.250,0.000,0.000,0.250,0.083,0.333,0.304,0.275,U,M,0,0
588010879833997510,48,45,3,1,0,2,0,0,0.938,0.062,0.021,0.000,0.042,0.000,0.000,0.891,0.109,E,M,0,0
588017979441348698,55,53,1,0,0,1,1,0,0.964,0.018,0.000,0.000,0.018,0.018,0.000,0.942,0.039,E,M,0,0
587726100947796166,27,18,3,0,2,1,3,3,0.667,0.111,0.000,0.074,0.037,0.111,0.111,0.565,0.189,U,M,0,0
587733399718002798,31,0,22,20,0,2,2,7,0.000,0.710,0.645,0.000,0.065,0.065,0.226,0.000,0.710,U,L,0,0
587724240690675791,26,23,2,0,0,2,1,0,0.885,0.077,0.000,0.000,0.077,0.038,0.000,0.747,0.205,U,M,0,0
587734948052467994,40,14,0,0,0,0,4,22,0.350,0.000,0.000,0.000,0.000,0.100,0.550,0.350,0.000,U,N,1,1
587728677932302488,32,6,26,0,10,16,0,0,0.188,0.812,0.000,0.312,0.500,0.000,0.000,0.054,0.946,S,L,0,0
588010360687886355,53,0,51,0,51,0,2,0,0.000,0.962,0.000,0.962,0.000,0.038,0.000,0.000,0.962,S,L,0,0
588007005255827563,26,0,26,0,26,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587733081884786813,26,21,1,0,0,1,4,0,0.808,0.038,0.000,0.000,0.038,0.154,0.000,0.781,0.062,U,M,0,0
587726016683769997,57,41,13,7,0,6,3,0,0.719,0.228,0.123,0.000,0.105,0.053,0.000,0.709,0.239,U,M,0,0
587738615418912889,36,4,31,31,0,0,0,1,0.111,0.861,0.861,0.000,0.000,0.000,0.028,0.028,0.943,S,L,0,0
588017109685764177,33,7,1,0,0,1,7,18,0.212,0.030,0.000,0.000,0.030,0.212,0.545,0.208,0.033,U,N,1,1
587727221941076274,53,38,15,1,3,11,0,0,0.717,0.283,0.019,0.057,0.208,0.000,0.000,0.704,0.296,U,M,0,0
588015507675283616,31,1,30,24,2,4,0,0,0.032,0.968,0.774,0.065,0.129,0.000,0.000,0.023,0.977,S,L,0,0
587739114697195853,25,1,3,0,1,2,7,14,0.040,0.120,0.000,0.040,0.080,0.280,0.560,0.032,0.123,U,N,1,1
588017111290150975,33,0,32,32,0,0,1,0,0.000,0.970,0.970,0.000,0.000,0.030,0.000,0.000,0.970,S,L,0,0
587730845813376023,52,6,45,42,0,3,1,0,0.115,0.865,0.808,0.000,0.058,0.019,0.000,0.025,0.954,S,L,0,0
587732590641872939,24,13,11,0,0,11,0,0,0.542,0.458,0.000,0.000,0.458,0.000,0.000,0.369,0.631,U,M,0,0
587731185664000225,72,64,4,0,1,3,3,1,0.889,0.056,0.000,0.014,0.042,0.042,0.014,0.859,0.085,U,M,0,0
588017627243282444,30,0,30,28,1,1,0,0,0.000,1.000,0.933,0.033,0.033,0.000,0.000,0.000,1.000,S,L,0,0
587736916760330661,35,33,2,0,2,0,0,0,0.943,0.057,0.000,0.057,0.000,0.000,0.000,0.932,0.068,E,M,0,0
587729158978535677,16,15,1,0,0,1,0,0,0.938,0.062,0.000,0.000,0.062,0.000,0.000,0.889,0.111,E,M,0,0
588017625617989702,61,49,6,0,1,5,5,1,0.803,0.098,0.000,0.016,0.082,0.082,0.016,0.803,0.098,U,M,0,0
587741817854951593,29,0,28,0,28,0,0,1,0.000,0.966,0.000,0.966,0.000,0.000,0.034,0.000,0.966,S,L,0,0
587732578843754675,51,36,13,2,5,6,1,1,0.706,0.255,0.039,0.098,0.118,0.020,0.020,0.628,0.332,U,M,0,0
587732703392235649,53,19,32,1,0,31,2,0,0.358,0.604,0.019,0.000,0.585,0.038,0.000,0.291,0.670,S,M,0,0
587729971788841207,49,16,26,1,13,12,7,0,0.327,0.531,0.020,0.265,0.245,0.143,0.000,0.098,0.723,U,L,0,0
588017704021196905,58,2,55,0,55,0,1,0,0.034,0.948,0.000,0.948,0.000,0.017,0.000,0.012,0.971,S,L,0,0
587725552269066552,34,3,30,29,1,0,1,0,0.088,0.882,0.853,0.029,0.000,0.029,0.000,0.088,0.882,S,L,0,0
587739720846344520,31,11,3,2,0,1,2,15,0.355,0.097,0.065,0.000,0.032,0.065,0.484,0.347,0.103,U,N,1,0
587725468522643551,31,11,20,3,5,12,0,0,0.355,0.645,0.097,0.161,0.387,0.000,0.000,0.260,0.740,U,L,0,0
587741829120852109,54,0,51,1,50,0,0,3,0.000,0.944,0.019,0.926,0.000,0.000,0.056,0.000,0.944,S,L,0,0
587732469851947046,20,20,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,E,M,0,0
587727226770030678,39,3,36,1,31,4,0,0,0.077,0.923,0.026,0.795,0.103,0.000,0.000,0.027,0.973,S,L,0,0
587739811026370830,28,5,21,17,1,3,2,0,0.179,0.750,0.607,0.036,0.107,0.071,0.000,0.049,0.871,S,L,0,0
587731886271168792,26,23,0,0,0,0,1,2,0.885,0.000,0.000,0.000,0.000,0.038,0.077,0.885,0.000,E,M,0,0
588015509822636168,27,3,24,14,0,10,0,0,0.111,0.889,0.519,0.000,0.370,0.000,0.000,0.024,0.976,S,L,0,0
587725993575186702,46,42,4,2,1,1,0,0,0.913,0.087,0.043,0.022,0.022,0.000,0.000,0.862,0.138,U,M,0,0
588010880378863759,23,0,23,0,23,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587736942519386225,34,1,33,0,33,0,0,0,0.029,0.971,0.000,0.971,0.000,0.000,0.000,0.029,0.971,S,L,0,0
587739815314063595,21,8,12,2,6,4,1,0,0.381,0.571,0.095,0.286,0.190,0.048,0.000,0.284,0.667,U,L,0,0
588017565482287161,28,1,26,0,25,1,0,1,0.036,0.929,0.000,0.893,0.036,0.000,0.036,0.036,0.929,S,L,0,0
588848900994236471,59,1,55,0,55,0,0,3,0.017,0.932,0.000,0.932,0.000,0.000,0.051,0.017,0.932,S,L,0,0
587725817501515984,53,39,7,0,1,6,1,6,0.736,0.132,0.000,0.019,0.113,0.019,0.113,0.574,0.265,U,M,0,0
588017604138369114,36,3,33,0,31,2,0,0,0.083,0.917,0.000,0.861,0.056,0.000,0.000,0.038,0.962,S,L,0,0
588007004192243970,37,12,10,0,1,9,4,11,0.324,0.270,0.000,0.027,0.243,0.108,0.297,0.196,0.351,U,M,0,0
587733398651535610,22,4,18,0,13,5,0,0,0.182,0.818,0.000,0.591,0.227,0.000,0.000,0.076,0.924,S,L,0,0
587724232107163738,25,18,5,0,4,1,2,0,0.720,0.200,0.000,0.160,0.040,0.080,0.000,0.720,0.200,U,M,0,0
587725775607890117,29,10,18,16,0,2,1,0,0.345,0.621,0.552,0.000,0.069,0.034,0.000,0.082,0.873,S,L,0,0
587735660477153428,27,0,27,24,2,1,0,0,0.000,1.000,0.889,0.074,0.037,0.000,0.000,0.000,1.000,S,L,0,0
587729408614269164,28,14,14,0,1,13,0,0,0.500,0.500,0.000,0.036,0.464,0.000,0.000,0.500,0.500,U,M,0,0
587725040634298616,35,4,30,1,23,6,1,0,0.114,0.857,0.029,0.657,0.171,0.029,0.000,0.026,0.943,S,L,0,0
587730817365180518,34,32,1,1,0,0,1,0,0.941,0.029,0.029,0.000,0.000,0.029,0.000,0.916,0.054,E,M,0,0
587731187807813907,44,0,44,1,43,0,0,0,0.000,1.000,0.023,0.977,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588015508734345285,33,24,6,0,1,5,2,1,0.727,0.182,0.000,0.030,0.152,0.061,0.030,0.699,0.209,U,M,0,0
587728308567474182,33,2,31,29,0,2,0,0,0.061,0.939,0.879,0.000,0.061,0.000,0.000,0.044,0.956,S,L,0,0
587741602563948681,25,0,25,25,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587726015083905356,55,17,34,1,2,31,3,1,0.309,0.618,0.018,0.036,0.564,0.055,0.018,0.217,0.708,U,M,0,0
588018253751713803,53,0,52,0,52,0,0,1,0.000,0.981,0.000,0.981,0.000,0.000,0.019,0.000,0.981,S,L,0,0
587741421632291234,28,2,26,0,26,0,0,0,0.071,0.929,0.000,0.929,0.000,0.000,0.000,0.071,0.929,S,L,0,0
587736525371277501,31,0,31,0,31,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588017991243726991,47,13,32,25,0,7,1,1,0.277,0.681,0.532,0.000,0.149,0.021,0.021,0.167,0.788,U,L,0,0
587726879425560724,65,51,10,0,5,5,3,1,0.785,0.154,0.000,0.077,0.077,0.046,0.015,0.633,0.295,U,M,0,0
587727223012262207,36,2,34,34,0,0,0,0,0.056,0.944,0.944,0.000,0.000,0.000,0.000,0.029,0.971,S,L,0,0
587724650337206412,31,29,2,0,1,1,0,0,0.935,0.065,0.000,0.032,0.032,0.000,0.000,0.865,0.135,E,M,0,0
588017567628984435,35,16,3,0,0,3,0,16,0.457,0.086,0.000,0.000,0.086,0.000,0.457,0.384,0.125,U,N,1,0
587732135377305726,61,57,2,0,0,2,2,0,0.934,0.033,0.000,0.000,0.033,0.033,0.000,0.922,0.045,E,M,0,0
588015509286486128,29,26,2,0,1,1,1,0,0.897,0.069,0.000,0.034,0.034,0.034,0.000,0.897,0.069,E,M,0,0
587729233053614274,30,3,25,20,0,5,2,0,0.100,0.833,0.667,0.000,0.167,0.067,0.000,0.034,0.896,S,L,0,0
587739707942109288,55,0,55,54,1,0,0,0,0.000,1.000,0.982,0.018,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587741490901942432,53,22,31,0,23,8,0,0,0.415,0.585,0.000,0.434,0.151,0.000,0.000,0.151,0.849,U,L,0,0
588016877756874920,33,12,20,15,1,4,1,0,0.364,0.606,0.455,0.030,0.121,0.030,0.000,0.196,0.770,U,L,0,0
587726016142246100,35,21,12,0,1,11,2,0,0.600,0.343,0.000,0.029,0.314,0.057,0.000,0.588,0.354,U,M,0,0
588017720639422626,53,42,10,1,2,7,1,0,0.792,0.189,0.019,0.038,0.132,0.019,0.000,0.550,0.424,U,M,0,0
588848901002953009,52,0,52,52,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587739407331688613,32,8,20,0,18,2,4,0,0.250,0.625,0.000,0.562,0.062,0.125,0.000,0.083,0.772,U,L,0,0
587729386613112941,35,28,6,0,1,5,1,0,0.800,0.171,0.000,0.029,0.143,0.029,0.000,0.543,0.416,U,M,0,0
587728668807528584,25,24,1,1,0,0,0,0,0.960,0.040,0.040,0.000,0.000,0.000,0.000,0.904,0.096,E,M,0,0
587725591723311366,62,52,9,2,1,6,1,0,0.839,0.145,0.032,0.016,0.097,0.016,0.000,0.809,0.175,U,M,0,0
587736585505734815,74,71,2,1,1,0,1,0,0.959,0.027,0.014,0.014,0.000,0.014,0.000,0.938,0.048,E,M,0,0
587739406800912535,30,2,26,25,0,1,1,1,0.067,0.867,0.833,0.000,0.033,0.033,0.033,0.012,0.918,S,L,0,0
587730774953492888,31,9,1,0,0,1,1,20,0.290,0.032,0.000,0.000,0.032,0.032,0.645,0.279,0.039,U,M,1,1
587735348027392031,38,3,35,2,0,33,0,0,0.079,0.921,0.053,0.000,0.868,0.000,0.000,0.012,0.988,S,L,0,0
587724198279577765,46,1,44,43,1,0,0,1,0.022,0.957,0.935,0.022,0.000,0.000,0.022,0.011,0.967,S,L,0,0
587727179533648022,28,6,21,20,0,1,1,0,0.214,0.750,0.714,0.000,0.036,0.036,0.000,0.085,0.876,U,L,0,0
587739721362636907,37,3,34,23,0,11,0,0,0.081,0.919,0.622,0.000,0.297,0.000,0.000,0.081,0.919,S,L,0,0
587727177935159372,43,8,35,0,0,35,0,0,0.186,0.814,0.000,0.000,0.814,0.000,0.000,0.145,0.855,S,M,0,0
587739115237736689,25,6,13,5,0,8,1,5,0.240,0.520,0.200,0.000,0.320,0.040,0.200,0.065,0.651,U,L,0,0
587739133489578017,24,0,24,0,24,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587728930808332401,38,32,3,0,1,2,3,0,0.842,0.079,0.000,0.026,0.053,0.079,0.000,0.764,0.151,U,M,0,0
587725039554068598,48,43,1,0,0,1,0,4,0.896,0.021,0.000,0.000,0.021,0.000,0.083,0.880,0.036,E,M,0,0
587726016150372521,29,24,5,1,1,3,0,0,0.828,0.172,0.034,0.034,0.103,0.000,0.000,0.564,0.436,U,M,0,0
587725578037493906,33,0,23,23,0,0,0,10,0.000,0.697,0.697,0.000,0.000,0.000,0.303,0.000,0.697,U,L,0,0
587738570320642094,29,7,22,4,1,17,0,0,0.241,0.759,0.138,0.034,0.586,0.000,0.000,0.241,0.759,U,L,0,0
587726102561423604,49,0,48,0,48,0,0,1,0.000,0.980,0.000,0.980,0.000,0.000,0.020,0.000,0.980,S,L,0,0
